Plain_text,Cipher_text
lmao i think the answer is people wanna do themselves,853401d15eebe87003dc81f688b1bd734bd697eedfe02c140fe55f65210c1f441e49e4776c9e9459bcb841f21530db6b5ed48772f2d6bd1b2c75760f48e68a72
i'm. going. to. kill. her.,b10f3d20dba925ea2795b0acad5632fcd9cd423487be6ae55d92f096339aee31
my daughter. i was sleeping so well and she woke me up. smh.,88f2e4d5ae21fda4844c1abc58345e88189c80ea1546180e4d872bd0584370cd582f36d1c90df77f674ef146f5ee4631dff514d44d94556ecfdded34ce03af8b
damn my daughter is sitting here playing,cbb7d3433e9a0456a75790b5b820e3a54d5590e60fc1386f32de4dbd6528bd49317459a9a0943d7aac4bc17f405a7715
and she's fast asleep now.,23e341a95c8ac48e31c2aa29aeecf827654e492a07315679b80b674015f9e9a2
motherhood,0a5280f787f732f0767fd0d08e8ecad6
i'm about to put her up for adoption,7d3ef241df3a00ee71c35821e51d326713323800d3d3286ead6d875525dbb271197e110c938f148ae7d6ebddb739d7dd
zamn,b5bc00794054ce4844b47bb3ccfe80f6
i hate how i cannot sleep at nighttt,537d358a57f13277388485f0dbe2ea9e396c06b06c925caab610d9b13573edd672613872a05c22dd3cea27e3f6b3d3c2
suck for u,12474bcaec17e37bdae22e54dd73b1ae
no seriously,e98558bc43a32ae1597cc1bd1e2d39ab
wyd,38bfe117d62c0697c00361ad432290d3
watching netflix. u,3e1c87d9dca76e9301988ef2aab443713d8335bcefca7c27f2dd559cb3d397d5
same here lol,c15e2ad02bcedbbc587446c92723d6b4
what ? lol,2154668a4827e8647d957e2da8283a8d
taking my fine ass to bed,00ca0b8b1e4ad19abfef565ff4fed2771a0c35597b4cf370ff89887dee279b0e
shoulda been there already,4bd4904fd7faf47d37a779ea6a0fc636d6f1bbe38ee6931394bd3ff425c3f917
i blame u b,4616a02de1de4651fb8c886ce9975cff
why it always gotta be my fault???,e4910bc9870d16a484b208c50099cd9c5cd9d5ce34dd06e11ab58d0c91996c5ea672f8c75f982b094893a42ace9fb976
always?,a44abb201d82a5da0eedab0511103f7a
yeah i always gotta be the bad guy i'm sick of it *stomps the floor and crosses arms*,0b33887bdecf717ffd8a92d59b1e30c26ea4e70a40302d9d7996af10e5ea7b69658b114af8166c015c556ef6f3ff2fa15e88f0fd43b9779aeeea77574841ff684569b6ff9d21cefbc0368ec10cdecb0ad5930b4f8b99cdb485122d57e3080616
if the shoe fits rock it well you feel me pimpin,dd7ab6f6935895b6eac02320d13846fa6405da6843b70d8d8717abe1ce6bd67ad473188ffd3edc26e02259c85a995e0fc62bc34deaf12e0fe17f948eafa6df25
*sigh* i guess you right... goddammit,7c071ee4d5a397a778fad1c794dc7f32388ba2f5b33954a63dfc5bfe2e3e654ab4cce17471e8739d7d3991449439c929
the politics behind this eric garner killing are unprecedented. doj to bring charges after edny declined. loretta will be gone soon too.,c3f7e38b3c479a7bdd570510d8ea2b88c95f360bb8cb952f0a11ee4abea7f889ce4cc6defb2aca5766eb0f8c68569aab15d899efa53e4928eb51541222ba64b6e7923d7db0f46d2cdcb3b9ffed826bc583b3a2c8c6a01cfdb94d59dae28db8b6db6fd6b550709682ddeeae0eec0e74994ef2adbe4eb8e2a13707090d426027d695f586450a831898869bc951c909498f
doj bringing it to show prosecutors are not tools and no one is above the law,0c632bd25dcc2ada370542c26ce44350489354e7dba5236d65cd89a75bcef2f8c29d21c15882fc2217bd17dd1b6927f09df1da86854c21ff4ff3ed89a900641562399279563dae5a3c386cb1d2a61119
the pba union lawyers are not skilled though will be interesting to see who gets hired,bad38b811c74a6eaf1085ce8f6530cb6c760401a5322145eafc13621906144f37f4f1ac5c823ffe59af00e90fe4fae955c198cb96a848a8b36a157db5c74fb1a04eea3b325740309879eff4b5b3f337cb9049e4a508c6977ea059bcf133f7496
it's unprecedented that the local feds don't go forward and the doj steps in,eacee0d104eb2d2727d127f300a594afde139d565689ab1aec8a77c24896bd41a2c1dccdb1c0c39839c5d7b36e28b2ab7e375bedb5dcac2edc299645b41af7c16288be64aafda4299048842036e331f2
don't know much about the edny prosecutor personally other than he comes from a family of decorated det's so i can understand his decisi,d8c433621fcf0c7d48001cfb8d3a0271acada747266509977c3c339bdcaf73cdbfb1c1d7511c03327d195181e76e36caabad4c093ec253ae7c7844524110f742bd44926ce39ddd64b0c525899c9c4ce8a63ff34c94c89830b7d194b99144d237c981b8f179baef6c8d02567d0c4a37f6b6513009dc6834a304aacb009a0d181f40411d3d76181d73eb3c808e7547d10c
makes me  how much black people have contributed to the laws and policies and fiber of the anglo american legal system think about it?,30d4a88b637e0114ba418e99bcbbb0690bbf16868426753decaf1fd8ec68e72e13c642b25b2dd6580b9fbcb8a3f8908948f53051afd79960a808dab39eee80a77b2ae77f1d15a30ef0c9f7e3a3e9c42061351cdec902eae76aa0555ad195e2d435a43e9e844c42d482ad59a5ef1ed1e7090a6b8f4eef12e803b7a56a1b44e8e30b675119fefcb9d5aac594dc5766659e
"in regards to the politicians in power that saw their communities devastated &amp; wanted something ""done"" for their support.",ff3a69bb2626bfa6261d172d67416a0d1e31b2f363cb749785a5748979e46d2dc50ae0135780327cbd95a4b9de62402fa427376b1b1e1bc84c9b1fda5d432e90df4d8182ddad074ae87ff4bdc91ab23c14f17735c5686af87e9444ac235d91970cac30364b217a7a0acd54f221877013c6ac7029e30bd7c2b34eb3aa05c3f12b
nah just how much we have been pawns in the legal system and to the case law,d1aec39a6c8d9ce6dbca1c9fdfafea9bcb6e08369afae9b70e73da1dda142ad36be46870e2c2f80ea8ea6a31b004d263cbb01438f053ecc872115b46d63987b8c5977e33ab9f97040abeb69292f422f7
"westbrook, irving, curry, lillard, paul. that's my top 5 pgs an idc about yours",f238ad2cc68a6e9761bfea69293315be3304835d4c0c9d8c8fa6179ba01ef07aabcbcde161d399a78215c5ad67c628c32eca0455bd0f6043554cb8d8124b268afa8a23673d9992a8125fcf8c4a33762f
harden #1,2e3cdbadd2348f3d6315f59bbab259b3
harden barely in my top 10. he's still a sg to me,d88eac749988027bfcdd847b7aaf7373076ed8015669673800b7333afc72814c79a624b53a146d72598a87238607296ea10cd5fa64c7e52db088e4d276fbac13
lol ur dumb,3d4414cda2640461b0af086d9fac5a78
you're an ogre,b2cbdadff926daab67a7112095312682
while that may be true harden is easily top 10,ec2021657a2d169ef49dd9bf53ca2a98441d96a1dc2a7c4fbb0c3d65d8e717dd4181f60e3cab89b7c8f39f6d5568ffd0
"you're dumb. if you wanna consider him a pg he just entered a class that he's not the top of. top sg, not top pg",5efa621d21ce2d798906b4c40c261ce1c50dcacbb1e9cc616d2c4031eac72a87ad93f50b197c0068dd44262d85aefbf248cbfaf746deef7788d7756b86b7e7dc2a0e35368fce46af6c5b8493e8b58eb92c16c9661deecb1a7da607d1719cd5e294ed4c4930e31febc07ec78a42ed6c27f1bec2bc0f472862fab7afda413670f4
most of the top 10 point guards are 2 way players. harden ain't no 2 way player,7f8560054fb37297ec05e1f48ec246a0d7c60d95e6162023d3e1aa63911470f60a6dc758783c6fd7cd5df3b5daa7773b0aec0abc9ea32d374ab887aeeb9d9e8726379300e3b5c42f342e6c3bab07ec5f
"came home shower get ready, but now i'm stranded.",447128406f76ca4cc6e8f48291f75d330528c191c6842ef54a3f35fffbe2eb3091f004fed02d573f898070b935c938e5c820722a1f2057caf979ee8bb97e4998
what drink this wknd,e22ed413b489e36388e9a46d5d69abcac449b752da6a227b5abdbe9cb056a399
automatic everyday if anything. where you was lastnight,bc90161cf92c23f2fd268ba7a456e978dffc922a0b4d350615042581f6b844dd55a664b170f738f03a40beb7e30857851837aa458b3c284929471a19e53da389
midterms this week lol. i'm free starting thursday,0f0f426d70822ce41e3dce1bae2562e2b6757a9c368e57257c4054c71f9fa4bec373d7a3c78b8ca88742d5f13f97069da3bb7d5b28e2a9048fec10dbdd1bc1a3
alright lmk let's get it,532bc42d5722cb476ffa0984f06f66466e9d8700bbabf55d62509031bb4d6691
wyd thursday night,6cda4434bb7dc4cee925e5a892b23950c33a740da999a841eec2dc2c742a98b6
turning up,9854857205aa891a20505bda8afde4fd
aight see you then,21c1b6ed70d52fd0cf00aa6e6b9bfe99e8477c0293444352e0ea78cf425dec6a
some girls should not wear crop tops,0936e470c7179c345e59b8bc9be3b54d41575c6431d0a9f6564ba70a61f4affda919238e9d57711c510e837908db2440
ok sorry ill stop wearing them,1e9baf4a727b66b86c8f9662fd9873049aece7735b8cde88a50759fb36ce4fb4
some girls. you're fine mf,da6ec8fe7ab3c4217fd5426f59cddc517a78b476301b1c60333c76bee210581d
nope lol. ill stop wearing them,871f4e3d2a8ba4863a8e6af462906ca06d84f7bac0bf916c065511c3b2795098
ok do you booboo,9e6f47a3e658851f5ddc015eb9cf0b4945d27cc47141de35de5d65fb2813916d
oh i will,ee4bf1f507bbdf2c88721bee4d789f53
i hope so cause i just said to do that,e5a2ad78c01ef332ea813cdd02f7d8a87b704c935dde9db61708f3fe3dd578d5fafde3b0956769603b38260d2d072980
dont tell me how to live my life,de7202b09e57344b7efff2f0da4a6bc3e621a91be044a9a37c75ba2cbf74684551d24ac27f5d99398d877554439561ff
soooo lssu has a former major junior player on their team that's leading their team in scoring... thats not legal#thingsthatmakeyouwonde,b390ce74dd295f0cba6887d452bf2df383ae9ceda928479b3df6651fbff58b36b212407a865b6a10309d81ce0c20d0a8f9f90ba3bed9f0b07ee5613bf7a5802bac65bcec372ba8ffcfef7be0335ffe6f4edd533f26505462bf29d8357c2b241a185fab30fd86d30cb4e1d3eea772fd001a89f51f9e1e3b044abff1a607c5390827937914d8640374d8403cdd353f2762
"but if theres shenanigans there, ill take forfeits on the debacles this weekend.",c5483caf0954087ad801262bb628617b909cc39198224567f79614150233cb3ee18518f6b92f1d60acae47e7440c5eb8359e7ee99089a398f8a3a3c109556b1ae6a95b3114b9b6f1f31d4f7adc3173599afc425b048c4e6ab9dbd285a9ded7f1
he also went back to tier 3 juniors for some time too. coaches recruited him knowing he was semi-pro. violation?,9730aba375a0be543a5f6bdd35ff6f5f9686f022e1456284164c8e7987b4406e6418b0485f496d4c1086710680d796309cb627d16c84d3e8436ca7f21a5105006aff405267cb509569faef2d24f60d16662df97c692d46c30b1c28c39ba9aa52011eb9dc3f2d152f7a3de5bb0a6f265d6a77175ead316a289ec9277e41dd1285
i suggest that you refer this to your coaching staff.  tell lance that geof morris sent you.,2c41963bef9354f5c07f221fdd2395bed4d4f88701a33af2e6856e9539693a2779bf4ffa87e5e304c3b91b0e8f079fb69f449fdbb644bea856c63723dd8ba5ef045379231c235be2464bfe5d44326f48554f9d88aad6222c00548d23431ffc95
"is allowing it, even if the ncaa missed it somehow.",3007072aaa00cf859130689ff1eb8993a09c32b65ec5a23c0191dbc32785aee091509a83147e7a8fef153c6df02ad31dbc9682b93aad8613838644c064d42ca6
theyll read email.  :),6b7e96425898e07ebdfd4bbbdf2cfbe94e909953f87e76a33542dd5324ad570a
you must not know lance very well :),8ac665ca7c23c7a9b5c1111f837afb87e59ad277351e7663433f5c23bceb3241796ebe725585233fac1cae40112e9383
"okay, youve got me there.  i wonder if his # is still the same.",fdc8b6cb05bd47dd2f7d311d7cd7d93da3535b51334f2ba79625f3904a04e7935d049492fdbbaffb7872c790c4789bb4fb202dd4c30554105e21e771f0cc0c2a
gad i'm full of itfluff i honestly wish one day just once i can write like squealing rubber burning spin out of control n not look back,b4e27926706255d78727352385398ff669f5ddc25eabf38242e24a57f27ad29c3467655571df339244e81bebc34c4f025141b4ccb7a4c1117edcefa9126b7d2f087212f1ee5386a2f0d77bef91dd75d713975c497642452fb3612a45f172bae4a18c322474bc605b37e557a72a217b0e16455db5bc458e195bada7a58aa34b4fac90743c2916034f28f0d16889dac26f
"i like what you write, no fluff that i've ever seen!",bd5b60506b885a94e32e980118b2e57ffa231fdb7f959d48eba55edd3d4fa5450c4204b821e70bacd9d4f7051a1541ce6ac3a39a30a2ab6f229e8ae9c658dd32
i gotta get some of that what you got in yah avi :))fist up pow pow lol funny was gona tell u other day how i like your pic,4b39fb9532acafc541c7155a18fb605f5f3b834a686e8773cb3332f6a2db6a434c9cc055982f9def751803bfcc9131611a983d57f0513e0df52a1acf5dd29d33ae69ce830c0235875e0394345ede4306d0b535ad8406e743a55fe118648cc19c886896e3553c2f851e213478ad21bbf349c7cac5b445eb9e2ef6ee4c67d5072b
"thanks, beez! fun pic taken last week at a bar opened in the 30's by a boxer.",3b0a6f0f8c00e3c3c0f77e456fb9fedbe3460f1d9c6322e2870e023d173403d6cfad23358b060bd6981a446821eaebd1e429cbccb02165572bad98959125af7f79e5cf8b84f65357b456efe1e5911985
oow how cool in the 30's i think this would feel amazing still to be n your there like time travel back n future combined :),6bc7e082a1c4ae10c649bc53e6846dbc59e134e9e1e7f64414a579a124c6ce49279c7240f950029d87da03883f9838f5ade14d1462040100d1ff4f0bc6513fa92b6e43f2a41b53eab09091591a13e29c043758bd49cfd63e5f70b2fb1cdc4f1e14a38bc369d0771aae2a11ff673ec185042ef85e94d6641a4dda1911f6aa6cde
"owned now by the son, his daughter waiting on us; she lives above the bar and her little boy runs around the place-dingy but fun!",0365ae2cdabb57455158d082578b6641223aa2ce91c50364c12d4e6d6521b49561d66391429b3595e2a2614c8697db96a7b97e42046a40622111f9b4f2f7a32525ef21f9b9600a4116f35e84c4019f919e118c5f9f2007aeaf7117808549858e403569ae30efece4c0ad427e545153e190f7dcc978965872a3d3a423af4c6fe1e8d397b26395c764b25d2ff11ff2f1e6
awe now this sounds like a story to be written about :),a80fb528b859c611975d428d70afd64ae282abba096b5a46b217af0efd0a941bb9ca0a83cab96649a87dee3374fb822b33a66d9f4b1cd38ffce769fa3a979304
agreed!,acbb1f6cce0644bd7f66b85d99079523
in a week and i'm sad,c406af101ee484402335900823aa47116a7d1267eaabf1d6341f690d3d91e43e
":-( imysm, come back and stay for like 30 days",fd87f58eddb72c9615e62107ea4effef1581c37d0142cc1851e70ba1deb8b2dad2bdc21f217321344d809f75552cd08c
no,4cd91ecd4d21954740bab10e85e235b0
well u r a bootyhole,b0c63aabcf96d857fb322972d088fe6dad3f83b7ee1f752e773404687736610e
be quiet sage,dfbaefe473280c6a1e2639e16efe4353
i thought it was sapphire,a78dfcc476f1222c20df9864b45f96801f65cf56f9a084d68f40ad8a09aabc31
when did we agree to that??,844e8b33800a6f818a8c47b94438e28cfd7b933843053c551738a10cdbaa8e5b
idk i just thought of it,c98df643a7dd21c9eabe2a91b3ca58523098084c9c4b8074903d19df4ac0b76a
somebody really slashed my tires yesterday lol,a8a9008b1d00b134a0c15576c12e3ced35e357c3e6c38ed587efe2a7d75db7d98170edbfb3096d32667d81b10a75ab94
damn bro lmfao who you fuck over?,6d08274d334aa919561ff190fa094d489d5cb4a78d3cfbc8552ede1bb51851d6a729f18cc1a32603d55f963303f1bdcb
"man i actually was being shit this time you know,",b8a13c7b9c323d87f68e7c98307df1ee3f70417975e1dd6c37db14e1d185cc7f25a499fa591424845f7877f7864f63a6f9385ce006639118c9dcd9e51830f7ae
smh,77cd27a6d2f71b5ab9116dbba915d3bf
"i won't even acting up bro lol,",a89329cfb4ab455b24ccb4108452b7949154b37fb149e79259eea30833ed8b90
lmao you forgot her birthday,867ea9d841bf4e6c9594bfab06ebb609e7925bae9a6ce19e1515091fb306d073
lol nah i remembered i told you man i was being a good boy smh,d01e32acd64b5f0f755c6f2f8cdb1b5ed2e7fa1fab5cbcd685e845ac362e2e4f73237a9196d0089bb00973442d51d7c1828159d86b00e77548f61a1e50844012
damn bro text her you did something that you don't know you did lol,a255a06e3aa8e0444727f1d26e608a781b59a11b62305e50fddf62eac1a66c8e8225917323e2368452294c55f351298f15f3471ebd41ebc1beadad53515e3aa7f6d4756f35d6976d3e54c3efd8daec1d
"you are what you eat!!!""this means that you are various vitamins and minerals""",036e3780d5c26b944170921dc731041f036a11faa5c2f8899daa517a1a7ff6eca319bb23c38af14f2aae208682234e01e3b023b158f22156de81dea4f16872e6dcc52d104dd997243f982b3f33a0d4cf
does that mean i'm chorizo and sour cream right now?,afd89ceb02a1b70dc6c01e6ef5fe124531b82fa236c27d1461c2cc47c05f9579e0548f4ae82a87b5e04b2da37d91cf07770b92d856f03cdb9adf36aea7769721
err i mean booty,e2e691d06d66e6d63f54ec0617acd469cc0aceffdc0d2660cb80ae0e5f4c05e3
"actually it means that you are just various chemicals that make up the chorizo, because chorizo is a sausage which is from an",9e7105c4c6af0e16bfaa0cbf68ca842718c60552113c021d0a4355e6c615e56cc7f119aebf77a795c73f7202146e014a202dc276c508da137badc342758b5cdd53490ad6b291c76a7d649827a7a7d1207222a0aa97a096ce1f852186ca85e10aeffba1e8331e95e9eb694133b3fa301580e212b7ca6f7ebd02a6cff73b17582d
"animal that also has to eat something which means they also are what they eat, which also means so on and so forth",bb5b04d6ed2a2cd3e32be37823c21d31620d69a6f57fed0ef93f143434671c5ca82e52959a70ad941c1628404f25900e3d6891ffaa6b6b81dc5ed019a08240d9c231d1c6889d0c77e487ea2359cb4a684538a9aa709af7e53e7ec88efbcf1340c3eb5d7c1335785accf606795cc35fc1b54fd9cd30b40d80a559541e64426b2e
"why you gotta get so real with me, now i wont be able to sleep after all these beers",cb67c07a4851d3e0ee31379992bf7f8d4a4e16b000340e8005c87ac4388743891c60181c9073da76adb5d0b726c9e3ae84a734a05e058c32ea15de8a71c346d42a5ff52f48f0e1efe05adfde0b2f463c7d1b095f379776bb99d2777aabadd2cf
what do beers eat to make them beers.,2eb196c2feda8bfbb75936a4a4182f3d302f145202c5ea0d354f7f1fcd408a198e909c5f52f1d4a02ade49bf62117f7c
the sunshine and whatever water eats,45a3b6cb78756da88d815d842c16504772e7f202ea85df2748ae8ad8c6028ad9357b0e795e10efd22d5f8175f33164d0
"do the indian groundsmen even bother to prepare a wicket, or do they just chuck some dirt down and stomp it in? #indvsnz",496e868805877db33c5bea8ceb5fe33b9558896f1a7ca1258aa21dab9d35df8222e06acd2309fd779401c6a1f650def4c9f9f82e4643167bb983b14226c60eaf676d4e8aa4972c220bc28eec5cc942409c23ffc6327da1204f77855561ab7793cd3a0574eb0517e932c75592f6022866d650814f14cf7096e7b6e246d4c2dbb2
what happend in the last 3 odi s dont u know what happend in the 2 odi #ind lost by 6 runs in 2 ings its a sportive track,e18c64e30c0f12d407eec1f7deb174ca65929fb8822b7e7004e767dd9f0faf09cb805b1193c5ea13e1f175c2f053c63e68bb28af43d5a47318708c4631b655d5c7eacf7d9c39aca97317c5c0ebd83a6c0f50ee3d9789373b6daa780eab40e3401771643a9b109b9e663d3d0920948d6e6294df0c6a69baede14b30cd8608beab
the tracks not sporting. there's a reason why india only win at home then get the shit pasted out of them all round the globe,4d5d3d1430915b73547cdd64f768ab2f0ccf2821e6f47b69fc9d367167f49fc33e09a0cfc5c20c7f02a45d3ca5c4825cb06aac1fac91f135016aca9263e597380963d0aa5329016e5daa5d50389baef25378400c3c569e9b3c5f3bc23fee36c82f53abe9fc0c171e7a9d318019a829e87e27f3c5f6b8ec2feebe96c771fc4269
then why do #nz gets high in opening part.. they loose wick in mid ovs its the turn over its not about the pitches. who plays,4d430e851438b75d09f9a882dd016929decc0c4fed8251bf9e0621a3cee8ff76eabed16495f1800748a1684c82f95b37c255253a4ad5693bc1d855490215a1e16017bcb8e8cf5d2e00bd028bcc059022c0797d1efc1f735b0d7f7268c5557483343c90c0881eda5941d9f7beaebcb17c6a8b9b20fab5cac09c0383324e5493a6
it's the dead pitches with no bounce that spin like a top. you never see india replicate this outside the subcontinent,bc2e875bffb5bf9261c1068fbd59b605ea97172560a6a94aa0e9e0b219e87b57f69f7d99b89b172da38d80ca8738252bd38cf29b2c55f8be68051b4af324aab9452145cf277829b748470b35ee5c22ff51e2f6d47a0fc472ec03a27e7a3c80e9fdceada8c270780eb4e125da33408df7ce4f865efad7763ff14de09ab6ab66ca
what about the #aus #nz world cup did any one questioned even #indvsnz have spinners dont blame the pitch. improve ur game,00dc6c9d18fa3fe7ea754b6fd5d75b8fdaab26406d2d3cb71d95be872a65aaf55197ad6bd734721662d178d69acb0f2b71824d345264a5ee64558ab9645271d7b4d45ce93853973f78d8429eaf91a76238c31f8b3af6df4cc071946e4c07fe6eaf209672870e9209dde85d7497dc0dd6709f7c17686253e511380d5a3ea79b54
nz made the final and india didn't you muppet.,3c53a01858c44678b052ee90758d18b067b5bb1f7311be8e5be663a4b76c2dfc03b96fd9b71d30bfeda514925b20c1e3
in the 3rd odi #nz dropped #kholi s catch  its a match turning point !! #indvsnz pitches wont decide matches. it all in the team,6fd9aff7e60ebdd317f8623be84106bd8b45708585fa5177dc2c2f33fd2b7f83efc6d543528c96ee5dcec66a13d87591e8ee58ad08a1b6e61bb10f8d38a2ac8849064932c9320e64623f29c8cb24d416ba0bbe2044f513344243a4f57e74f0ff29b09f3b30175badf8a10138089e74a2eedc11d7a56753b852f1f1b77c604d777e4e46f1a2e2dc4e9f3f911ca8f48142
really wanna start shameless but would also like to keep my sanity,980e5b9d96e65c0733afe9460ce46d771ed5bf337f6fea6c7454a7ddde0ed844a1afe7352eae13abe0f28acac66abcde19848bb4be3e7cc8549f0461568460b13ceda385eb7a8ed9c161e2dd3fb436ab
doooo itttt...dooooo ittttt,9fb3c589d7f94d9a9556414eeadfd681dc526f83bcb7dfe992066cbfc1d1b646
i already know so much of what happens though id only watch it for ian and mickey lmao,c0eaf0006353f225acf758f94c4ec2a934d3be50efc2941fafa4b0890880f5129104a47d24eb0df2bf88a51ad35ef39b6c5a61d126e0ea3db3c1a3784ba7db469b265d1b87e8f86f35ff17358f881d27a4578d275c6a37fb2af069088784bd1d
"same..i watched it only for them, however they dont really appear that much at first. but i fell in love w the plot&amp;other ppl",9dfb2b28d75553c2dc9664ea4e43741de76cd4f47f985f52c427c8d605f3286fb343c0f0145d00a9580ee6c41c5ba299994e7f91f0704fbb3e51b0251896a4eb226256b4501f925cde196cab158ec8130f27f74069407c61bec687e2f42f7f78170354f807860ac53418e78fbe4f840e3a308aa2a2607d1bb4e4f3b239275f015eec6fcad2002741ee6d4f07a8d2658a
ahhhh i'll think about it,16609dd10100569e3526093974575e2d71080072d021899153c0c1f2c941ea9c
i should probably continue it but i needed a small break from it lol especially since college fucks me up haha,a177a691ae1fb645a1d53d8ad8f99c4f950c64edb395d5184d24b6319b2908669ed1091d4780c7f0d081a098f0e6eed7f70e86bd9e0bbade74d66cd1dc9a98851c4054b5e901514871261d7002a37cd273d7cf3887b8bb9ff755a122590cfbe798d1ae6f879a9df7c307ca90709f2d96
"ohhhh yeah schools fucking my ass at the moment so i feel ya, there's no hope for me catching up on tv shows yet",ad20d471952ec135ab8a9fd54065725103eaf226cb3537c06b625e0270a00dca535d38db62b235bbaa73a0be0750bcaa01be5e4b7bc4380fccbe3b82c957ee54df2403a593746b3193bda18019749591b8929ea2d240ac66ea668770ce62efb500f607011663f8abb91acaac53b1c300c29d289409769d3de845be2834c7c139
i know if i start watching it again i'll get hooked and i can't rn haha hopefully over winter break!,09b4df2f378e3b58f1da38e8389e884d321ab9bf96d773541dd2b06b94b5cc678830b76d8950ccfc6a007e3b6393c2794a8de9655230654a480e76b758ff8eb726aad49549acc4db76d3646a4eaafa066fc0ea04b6cf1da261d21278e886face9f893ef4540f392f6a27cecaca881286
one day i will want to meet you because you are a person who adds to a person's experience - i look forward to that time,31784fd0ed29a91b30e4885c9ae38bbddc657946da5ac92ff47139fcacce641ba92531f027ffa8a4d506729480a00c160f4f320175c4c236001d7d25d76a3b15fe4650d95baf61f92f3d40f25322065e2adc5425b5b2559e545f7679bf284156e652be8d082a2aaa68d20acd5951dc7952412862430e6ea34fad536c5d48e8c9
you are too kind!,34b3d86bbb5e2b2f45e894715d822cb34301968371c1265583b65c48bf97597a
"i appreciate folks that are real, you are genuine in your expressions.",99a098edfddf565bc5801bb28fdc8a706ee533b3d60cafef127815abf21d8eae6e61f34ddc1721cbd829786b25b26f6c79758ddae257b20f8aeafbabedf33165152c2f765f5261c3b641985b3f503a84
cheers mike!,871e71548659a0f12a589d66c5e77c59
"one day we'll meet, we'll stare, &amp; then we'll drink as friends",726b1dbf5b0087704f8b75de4d106d7034cb53cf90a560956e22a1fd7cab657f91a732d12b2b75e9ce90687c882a331d8977bfebeb8763e7379fa1a30b45ad3aec779756482cfca5a53d3600b9d6f78e
"lol. you had me at ""stare""",1413e88ae814e1de9d409ccc7efe76482c609e5fcce42762b67f5760f8aaaeb8
one day. wear what you like but be ready to drink my friend.,6569112e2116db7015a79ad07598616fab03b80e4b51996dd813f14e632960b01282a7594bd2eccaaffe7c33de89b0f1302c08cadba051491a41e0cb2cfad9d2
"have no fear, i'm always ready to drink! lol",e18768b0c6d9f6310dfae7f1e8f3d679e1629b66143f1aa21b0655e1095ff94e45aa9c4a5e0b9872b006c5eeb1be3cb2
my cat spit up for the very first time yesterday. she's over 2 years old so i was wondering when that shit would start.,8dfa5d50773e4b34c3f49bef210c4d08ea760b29294efaca630cc7c28ea0d197882d9bfd099ad64f9812cb29fde7ccd4c68dcca2d7f655d3e0ea91f6e0b3f1b80396a0c04602db996b2a9a3e915141cc5608801bf2a8aee662479f9cc02386f6937c177c34c1bcfac75f804a2ab0247ba81ea99832e1ef9a15ea22b797f3084a
"how weird, mine did too. but i'm not sure if it was a hair all or if she just ate too fast",3a22f1e18a7486f748686ae3fbfd4625a94f0558120b60409771d4334afbb6d3640b96ee21856e80c02c0d10d3651f38c870192461e05f10b508f23a84a390b3da9f89ac82d3ce3a8753052275f01cd194a5624a4a03a582234f784bc80edaea
i think she had too many treats. damn kids. lol,be15b5cd48390501e51b9ed20f29c29d544222fc52cef7a8f2bc67ce0b3737295c42a649fb429deee4c0c7ab2aef4215
"the dog kept eating all the cats food, so when i figured it out and fed her, she inhaled her food.  5 minutes later *ack*",ce3ae22ca9d166f85d3b5839ce3476ba3e9f24e3dec4fede6a2f3b972647488e67527d037bec54ba79e702566ad1d2aff8e1258e69e286501e9ad284fa2f2dfb5db5bc9c2cd23a2f43d3108d88ead5b51eb08af671ce3311d7ce98a3ba4a044686095821fb6bed2edaa10f50720d4ed874c8ae975974e7e1f347416c0638e19e
ooops,9e81d19d8ae7d74f603baf4ac45aa13b
dog cleaned cat's bowl. this went on for a couple days before the cat sat on my head and made her complaint clear,13651f0cf7272e532a03a19c4ae2fa66bb4e0b07cfb7d18c191cc4db1b58b8f2050b9124510e58fc9e66939e5c8c3642977008bb7011d21a371e1a6c04ce8e8eff034a7b8dfbf10355366a8f4077229eb0cb1a4c2bfe13db1205f9777d411d9e0649ca9945aa7aff4316dc8bcae1bd166b0a1ed2ffcaff0030f5dd7a193ca18f
surprised they cat didn't beat up the dog.,8d2f68532ce1a9657ac5a9271cb7fb5bc91361c33a61a5d9a1fbdd8f8b6e26acd235cdf9abd41e6665cd6c88ae9d8ab8
"oh, she does that regardless. lol",eeb81073af02492f864aea8d832ea423f16987556fe140f64a74f58d7ac59dfbef35aa9c51f8031ac09b5da0302d3973
dude i'm in love with him  i neeeeeed his number lol,70865759383ccce5529f1d912333f01d6804d689b8b1586e3209c23878f9084ed58e6a9c90686c0c348b71f56ebe3930664421cfe6d99d043ef4d3f7201b0551
bitch you ignored him he's prob all sad at work rn,43c7d33d727d4cd32ca834a99de4cafb3d5bcd9d94c011b568b110efe200d1001f58a7150c8dfac1a740382b4c3a7fac5d9e07d8a1f0d63fabba081cf608cf9b
i got nervous lmfao imagine he didn't ask for our names and i'm like alexis  he'd be like tf ?,80bd1db24c0fa3cadb6a4fb16fdc3845a5c9739aa92a63c8963588ace2097509e3022055dc6d3b06f96ffb912fc7cd6a9a754d665635ceeefcdd0d642f8eaa75ae6a3203501961fe33393b0a08d205900458a8c55d085132ba547534e43edc1c
