Plain_text,Key,Cipher_text
i refer you to your original comment.,b'-\x1a\x0e\x96\x91by\xed\x8d\xd5\x85E\xf1\x92/\t',2142abf4e02feb7092b1dba8db331d51bede9db7ce02eaa763abe1b2dc0d2b283994b61efd2d644cb5ff09e2222c446c
have you not seen the o'keefe videos and loads of wikileaks?,b'MI\x80n\xbf\x7f\xe7/\xb2\xa3ua\x82\xc8\x95E',e8b4772db46f230218104db53b285eff4555fb01eac53e2644ac8f4fb9ef12230467c57f236692d2ca0b42176290b22d9b75306915cffd8634ecf144a4e4cd3f
"o'keefe? that's a riot. he specializes in getting low level staffers to mouth off, then edits them to make wild claims.",b'K\xf4z\xf66nC\xf6~\xd2\xa3\xa1\xdc\x9b\x82G',4f7fbcb6aacaf5d94bebb15f2e551a33516ef94fa57fbfce89484e58f142f275d3d2cc94c19180ec5ac7ae9be14df1cb3a417567606368f79ee19663c660599e151797aee480ec40aa09235c0399aedccb9587671975421136087ef2c0369436e854c4f634e8f4e61eda0648db75a54687572e355c5f228fe92070972117327c
dude; did or did you not watch the videos?,b'oT\xbe\xe3\x1ci@0\xdc\x8f\xf3\x98\xf4\xfd\xcb\x17',97e251f450005c1d79968d9f2531c78ba2dfbbd217994bf2edf5fabee3fe64cf6e3f932a646813b1b4fe6fa26ebfdf7e
"yes. and if you can tell me how edited claims of a low level wisconsin staffer make clinton evil, feel free.",b'\xb1\xb7\x9aRmv\x0f\xb8\xb5\xd1\x1f\xb0\xd6\r\x86\xca',5ed6919b7d0ba902668945e03ad4cf43e3b3ee651c5cfab0ffccccf062e902567b6e4661bf653825be16cc552a6381a822cbf89075522f52e8c2e8c885339001ea2d8c021f41b5cf2d0d5d152c64531f6099eb58c3ffd35f33edecb62a14f01d5ac0a5fa02a7416277787d74acf56908
ps why where creamer and fogel fired if the videos where edited?,b'\x9a\x128\x88\xf5\xf6YtZ\xf1mPb\x9eY4',896b245b996a80805439fc4583ad88698414ea1a73cf480b0c2ec9bc62811702226a2a0b2ebc34bed405c2cc35dd296846366889073ca803354969396423d8fc68484251f9a28895b4924c05e1a10832
because the were low-level staffers making statements way above their paygrade.,b'\x1c6\xc4e\xd0\x1dKGa\xb9\xa0\x93\x83\xc73\xef',8e3f9e466504ca5095a6e411666734f14cc7dd5b4ac3ad4f6382b902e737186c7a6d27bfe537fd81b039a2116e1ef98a37f89e69e03d81dc5e56527f15acb1c3ebc6631aa9b2b96b6ec2197c91707c57
happy birthday babe!!,b'p\xb1Fd\x01\xc7\xc2Z\xdd\xafy2\x84\x1eM\n',a4f81d79778228e9c593784d36b0b77358baa316632501bd4de2d35eff0686da
thank you bb lmao that pic,b'4t\xf2\xcctDX\xba\x8b\x08\x16L-\xc5u6',c8ad452b270cbeca1c39f6c695d539870bef0c54abee84e606f31e53a9a7dd17
lmao,b'\xd5\xb9y\xcd\x89\xb9\xe4\xb3\xd0^`n\xcc\x7f)\xa3',72318673fa4c9f1ee625055b398096bf
ihy,b'\xc8p\xc5\xb3\xb3L+\xec|\xdd\xbeC\xfap\x98S',a37492ad565d2af26f575d7d8429382f
so am invited?,b'\x9a\xb8\xf0\x1c\x0c=GJ\xbe\xbd\xcc&X\xad::',01b7aa89a473b2dda8c7bad34520f209
to my dick appointment ?! why not,b'h\x84\x16\xed\x87\xe9\xd3\x1c\x97\xcb\x15\x88\x86#}$',513b935c41c44d45096b9084aa2e8b00561dc503879b1b9b13dc68fbfa1a184b2b0b8a842a8da22a2d44c13310919b25
i mean i guess,b'\xe0a\x92^\x0b\xde(\x0f<\x82A\x16\x9a\x19*%',1613948c7fc434f0369659b69702ab7c
staaa,b'ukm\xf6\x08%\xc6\xac\xd5\x0c.\xa7\xe9q\x17D',8dadbd35744510f8ed4dfa357f5e2b63
wth i was all excited n shit:/,b'\xac\xd7m\x1a\x87\x0cJa\xa7o\xe9\t\x97\x05J@',b1f5d5c6b750fd31b980b35fa6ae0e61a9281be01de2266eedee536370b1150f
ok ok we'll go together lol,b':i\xed \xed\x11x\xffot\xff0\xb6R\x1e\xe3',d9ca10da954130556bc477bb3e948058f1efe0ad1e2757bb7b8d9c555e76ae04
thashhhhh right,b'ZY\x89a\x83|F\xe0\x98\x99\xd07\xb0{}\xa8',d65a9bd528f36641088378ab6548ddba
finna flat iron my hair,b'M\xedv\x89\xcc<\x80\x82\xdc\xc0N\x0c\x80\xde\xb5V',9bdf86c0ab95b85cdb669f14e306a5d6d7d397cd08ad8165d90360cd3f7a6c2a
um for what,b'v\x8e\xed\x11\xed\x87\xc8\x1d\x9c\x89\xa6#u\x19\xbd\xd6',f25768a58a25ae6b3258292c7ae05bd2
i just want to bro,"b'b\x9a\xeb;""R\x8f\x02\xea\x95\x99\xfe\xc7\t\xd4\x13'",f22ab92406c06d65b88dfa15ae928c6fc8101c9cd332e436c23eb9aab0ce39fd
i think not you can wait,b'\xa9\xfb\xa8\x97\xa2\x15\x9f\x0b7\xcb\x99\x7f]F\xc5\x18',8d492da8b91009250379e216576f9043ca25546a964108d9734489a195e5a972
wait for what bro,b'\x87\xafv\xf0Q\x830\x04\xfc\x98u\xff\xc6gx\x08',3cb6460f84234aa553cfaf296616c5f543c75695e7979671433df421cc3d1cfb
to flat iron it dummy,b'\x1a\xcc\xdf\xba\xc6\xb6\xf8\x9d\xc6\x8eZ\x19p\x1bf\x8f',94f274d96b1be28b8f1e533f5e507911caff6514681d660edfaafe3f76ce66e5
wait for when headass,b'\xd5\x15\xb0\xbdf\xb1u\xd0U!\x85\x08=\xdd\xc1\xbd',ebb3904ab43ef6759e54c172c9f079ea3f6666cb6fea963a3eb3418cf9b03861
formal goof thought you changed your mind,b'/\x04\xc5\xa7\xac\xc1z\x8d\xb1fp\r\xd6^z\x18',d07450a68b0227ec8590fbb8be26e8da48debffcd74462da24ab7413ee1d7b65a071cd5cd61e8e80f4c2e9c30bdc6066
"yeah u still dk how imma have it lol, im trynna get a different dress so",b'\xcd\xe0\xb8}nT\rC\xd2fs\n\xa0\xf5]\xc1',aaf3ba8cd9a5bf0a74011f84a9121ddc84738449376e021ad5f7cf6b242d9c96cf7dd84ab8a85f77e297fc3e5759bd499fcc55b4599dbf6df98857e9d731450e340089c3caf1ca65f0a3fe28fb164c39
mhm well hope you go bold,"b't\x02\xc2,RnU@\xf0\x8a\x88%\xd44y\x0b'",4b446d9b82dd53c2c1591eeb710a56ce4c9def4a144b2f68902d70edc9bc59b1
stfu ho,"b""\xff\x96au\xa5*%\x19\x7fx\x9df'\xb0\x17\xe3""",6c02b2f98a7a576a7409138246ee324f
"i need more info on people's definition of the word ""rigged."" do you mean literal vote-tampering, or a system of self-perpetuating power",b'\xbf\xda\x85\xcc\xfaO\xe1W\xf1\xeeH*\r\xa2\xf9\xcd',22f3b5268161c267616e5e36cb23fbf719a082f62ff660ce839be7127f73e14ab2c9350b960bad7e1f67bfb5208a24f7c65b8f53262a8e870f21a91c9bb0e13db32f5694cd0f489105515254c8edb00678efdd2e8c23ccbbdb57b5e01403d46d4cbc9f9f417490bbf8ef3ed768ad45ef44e5eba935f73b653396873cfc15707b57a2beb55141d606bc460f4678535883
"like are you saying there's an actual conspiracy here, or are you just it takes money and power to get political influence?",b'\\\xc5g\xf8\x08W\x81\x06S\x16\xcbU\xf6\xfa\xbd=',6222789b54a17104fc8a251e36334c3bcbfcf9f8351c1d43789a36de972dee0a4e32cbc997b9674ca85dfd98c96155dcbd6b412eccfa64421c6f695717a77171a4fe8a0761cd116f9d8e9eb407006ec03f31ea1ecfc2a2e5e409bef0ec4406b9ecbaf9be97a661d575970d77b1a41aa2b6939348ec6c2319ff8596dc0a753568
"and if the latter, is this idea new to you?","b'\x11\x1c\x8e\xa7\x027\x8c\xf53\xa6\xeb\xe5""\xb3C\xe1'",835503f0979eadbac3e1648b19fae6707efae414980f732dba972d5f0388738dd5176567a365cb079fd89286999b49ab
"when trump says ""the election is rigged"" to the media, he means ""it's a biased system favoring entrenched politico"".",b'\x1c\xfde\xe7\xcaN\xc6\xd3\xba\xef\xd0T\xc7ZQ\x10',9dc564e7e1458f61cd9ce898960b113edf4e69db1bfb77c1a5cde0ad976f944ecb4bb474dbd5eab61ae2c81faccacef9f79d0958d03de4917919614c094c0aa70e9625803c744d5803c479d03109a326c16c69a9d2a7ba10e6863618e430de9fa40cf33df7305972fd7efff9833c0197cb39808bf4fc3f93f4f13d878a307ff6
i'm also curious how this compares with sanders supporters' complaints of a rigged economic system &amp; primary.,b'\x07\x8d\xd5\xba\r\xf2\xb8\xc6k0\xfdL\xa7\xd4\x10K',8f486d5e03822cfb1201a6d34e2c7a63856de3eb7c37c0c7925c3208b0e27b65e2bac3dae0f958e648afb20908d822aa563aa269f10f950695064e67d25cd15931fbc21498064725a98168e3e6f78ffb45c38d79f39bf50c5d773acf91e6486676b5bd53d6abb68cbc1e84bf6ff606b0cc68555764019d4780ae39a4cd58e75b
"to those complaints, my response alternates between ""no it's not"" and ""of course it is. you're just figuring that out?""",b'GA\xee\xe3\x14c \xd8\x84\xa6\xd5o\xd1\xb5g\xca',f03314eba96cb025bc4d6f4b71d3520987434517329c748e15df1645087e6a0d4edeb190a3ef57ff07bca581dc33820a302a5f87163d0d53ef1a88e8b398fa5537c9878638b6a646c4df0b8d3955b6f90ea44021102315f94a6947f7b39a3bceceecb9c19f98037437a3c0424404c97835a72d0f32f85625b6b9812f20eeb2bf
"as a career public servant, it is often troubling to see experience and dedication to the public cause turned against someone.",b'\x9b/S\xf9L\x87\xe7A\x81\xac\xe6y\xb8\xa8:\x88',29975fd2a80b5b2169646f0523cd226cb2bac97f6ebac4413e9506ffa011a02efbceb1906f85bfd7fa5775a350e4e57dbb2e8c6e4e24d16cbe315d3fad1045ee29d4dff24092ad785755673d7056a84dbf07497dbba9decdbac7cd2a538ed674c3a14ba345d1c11a5f29e6683324c8c2a83b1245786840d5f98412c57b934635
"i'm far more disturbed by the role of money in politics than the role of ""insider influence.""",b'8\x06\xcf\x84/\xeaKW\xcb|\x8cbD4\xbd\xe6',dff410f98166e10a8f7d7c5c6468c779d1b9015f3db37c187fcd2dd196b5cc798df2d641865bd7579295bfd13ed10f8f2f3625e47fb3f99411bce9a3395fbb0083d4ab34586393713a146a086529e793eedd5a7be0275ecb1fcca876bc99f40d
you can relax about the influence of money in politics - it has only been an issue since the roman republic (509-27bc).,b'Y`\xaf\xb6\x9a\x1d\x9bm{j\x157<\x9b\xf7>',28c05346fdf6b0566b607a55c408d21478b4a4685ba45b368211b3c90bc748701d59778756d8e9e701b7e4dd1beb01e6952363912138eded19011686339e82b5d477287e36909566bdaaf7c4aef7135368af83d9dfd65ce511395c44e9e3c13117a8e26cdbbb43a69e9a1a56ac476330ad0eed67d1829c459f137140f055891a
longstanding problems can still be disturbing problems.,b'\xadY\xdd\xf9\xa1\xc0|\x14-A/\xc6\x87\xfa\xf0 ',4a3ff3d9a7d0f565526bdbeb19ec0c0a2aa6c8d70194f292d8fceb8f57895bab198c71b384ae882cfcd0b3cc02c078cb121cece2d89fdd58eff4319cb92e65fa
"""if money go before, all ways do lie open."" shakespeare, the merry wives of windsor, act 2, scene 2",b' \xa9\xedE\xab\xdbo\xec\x08\x17{J\x81E\xf5\x1f',c17a53ca3f4daa9b35cd11606d44c4ca75f5aca6bf0e931b1a2d0a1305a4acc1a7f23b92d49f776d1c68857553056ee446abd500ddbb16957016dd02d35898cf845f39bf2f76adb90e63fcc854e1664cc4a7383e9439b37b7ae0e3b885ae59feeadb16a13918ad98da6a432ef695611c
you watch greys anatomy ?,b'\x9b\xc8\xd2\x80\xee8s>dp\x99\xa6\x88\x00H\x98',b285c196d6104a812d06b334bfa5a0e9277a6ef971e0c679bad3be6d04b2b232
yes,b'!\xc2\x84\x99\xa6fg:\xdf\xa8\xfc\xd9|\xa4$3',319208eee8432b2a3dffb84dda1ef7d7
"me too, how do you like nccu so far ?",b'\x04\xec\x1f\xd2*\x8d\xc8\xde\xbb\x03\xcb\xccT\xc3>\x00',71513ca566ffc5ce37d70c20b24625d0afb85fb6cd2fea52e3f803ce25b28e4b7061f9e4c1350ee78809c045b7b01422
i like it. it's cool.,b'\x83\x89\t\xb8\xac^\x94P\xd9\x00w\x9a\xd2&Rq',df9b4a20363e4b25dc670000a3dc1a57cae61ab7d1455d05199cf291cd7bd9f5
you have lots of friends?,b'<3\xb9\x8fm\xc2\xf9\x85\rU\xd9\x0b>JE\x9a',424dc8a808a677c8175a8a85e67351f04782afc445f4c5155678903d4ef7f6b9
yeah somewhat,b'\x87\xb9\x91i\x85\xcd|\xa6\xaa\xc0n+\xbb<\x18[',78d6ddacbd6bcc32a6fc0b4f0d2ef5b5
what do you do for fun?,b'eI\x10\x14!*\xe7/\xff\xc7\x0b\x1f\xcb\xe7OI',ec0338671042d3f795d6d9644f2cf87bddfd918824c2227b619602d5801507c1
eat. partying. shop. chill. hang with friends.,b'W<%\xa8\xcaU\x00\x17I\xe4S\xfa\xf6\xd6h\xef',9784947352282ef317d1798c84d6957f8158987f481c3cd14f96a40a1f1cb62652c30ef06cc4b9a95362145594f33231
do you want to go to lunch friday? since u like to eat?,"b""zh\x85\xf4\x95\x06R\xd0\xf0D\x8c\x13\x11\xe8\xd3'""",9bc14a33ba15d0ee6f00f8b744bba9bdd2c38976afcee54152846b00f3792590f67688a6af2c107ffba3a1ed993ae27f2b62c010dbe6c47a5b7327bce01f7d1c
i won't be at school.,b'\x1aS\xad2e35\xfd:\x94\xdd\xd0\x1a/\x80\x86',bd9f16620db2c1005fdb4f75e5a1e5bed631056f789432599812dc0dddfa3e11
what about today?,b'\xfc\x88\xd7R\x80\x12\xf5\xba\xd0K?\xa0DuU\x9f',6f61ae759d73fdf16f4bcdfbe99aaf09190e30d23a0328dbc3d5af184bccd995
yeezus was for sure better then saint pablo. saint pablo was great but it felt short,b'\xa7L\xf54bQ\xa8\x9e-|\xdcm\xdb\xc4\xeb\xcf',e1d46350a0e8a8072890f6cb82e94529587800be450b7d99886018fe71f1e9b16d3ea4c8facb10fc4a46fff695c26b748f1db925972d571bfc46e9727e0e8cb1461bee532f40137b166e9c50580a0d52c78cabf0f3b1e8ea1e2b9ab78c400630
did he at least start on time? i'm going to his nov 2 show,"b""`\x08\xe1\xd7J'<\x9c\xa5\xbfo\x9f\xae\xccv\xcc""",4f503a420520f496c56b3ec8bdd06bb887d9c5d4e7de15524d5e31f7faeb3fd2abafd7bda8d0eb965980fcd19fd73c28dc9323e95a2c78babd9ec51f7cf01eab
nope 9:30 ish,b'9\x9ba\xaf\xb0\xb9\xd7\x08\xb3\xd5Q[\x8c\x9f(j',8dbce4ad0048f40b6403a6d24a0bc462
does he have an opener?,b'\xf2x.z\xcf\x0et\xd7 M\xe5\xbcZ\xa4\xe7_',6fef8f81f8e160c10b69b7dd6a9308ed528de1c531b94e877fe3d23220a2e208
no just him,"b'(3\xd4c\xb2`,\x12\x8f!\xdb\x130\xa6\x99x'",d1f071844ab4134dd25f0fd7aa4f09e5
but it still is a great show tho !,b'\x8b3\x05\xf7N\\d\xc917\xa0\xa1\x9b\x0b\xd5\x80',d3750b6e008dd57c7f65a87fd4b00206081461374afd2dfafa3f49acb1236744531509ddffda6e9ef94387fa6d1369d7
"i'm excited, i have floor seats, i'm just not going to wear heels lol if im going to be standing forever",b'\x11j\xfd~\xf2\xa5\x9b\xc2D\xaa\xa5\x9c\xff\xc8\x13\xb0',6deb805032c38ceee1766d7f6e95d1f1b290087c1dbe2eeface7df18cc8f101a4df592756bd674f5107edf1a80c8015f623a7ee33f85b8c912ad964bf3d9f22f12d6317f73ec491c32062daf7b82ed34c98f942a9bc3e00f14c273f01de8d33b6de370ac605aa12651c617f8f5c6dffa
don't do that lol! that shit looked lit af ! mosh pits everywhere,"b'\xd2\xdb\x01>\xc1\xaf%-\xcc,5\xbd\x0cV\xe4\xdd'",c36c16ac9925000cc43c4494212d29b54b9a98a735da353329b9b286dc6bf80be95d161feeabaed2d60d0710e92ac170a174428dc34158888697fffb75ebdfa0004362c467dcaa00a362d53982b30be8
"no lol i'm scared, i don't want it anymore",b'\x13y.*(\x88\x91\x93\x94e5\xb4[q<N',ce7efbf00c9a050dd6a67e7446f95cb5958b8cdcc770180149f1ac3655c8108642840b76dbd0c9d09e36262fc93a96b7
you have toooooo!!!,"b',\xf0\x94\xd5\x11\xd6\x94=b\xa1[\xdc\xbb\xf7\x89\xbc'",9f77df6b335490461c66846d7396b0237038715d274aa56ebebd091a89a0ed55
support a corrupt warmongering evil woman like hillary?,b'\xbc\xe1\xe6\xe9\x83-sW?\x0esP\x81\x9cAO',0a65e03607a2042c3a346b9dfee3fa48c321519c239406c047e48a9739ef8d5b513998d7f65f0009581eee5f117e573eb76bfa58e204792bd62b91691c52d643
because she's not and you've been misled?,"b'\xfa""\xd6\x15\xad&\x1a\x11\x17a\xad,Pq\xbc\xb8'",313b16d759402152aee5372a50a4f3421ac23b62c025b2b43164a272e76de3832775d5f550ba942975b53a9dc3ce5edf
uhm.... how would that be?,b'\xe4d\xa3\xc2\x81\x03vW\xa5cd\xc7\xec\x12\xc9\x84',80067df00e468d9fc051ff94dd433e6c2a8b1a57b8ef120b07e0dae9e19e2775
i refer you to your original comment.,"b""\xd4*\x0f\xf7\xf5DX\xef\x04\xcfU'.\x87;\x8e""",5abcdeec297e884aaf2115047773a76fa2390b23b0e7c8efbf2793b743810d758850421529a3ad015df27aa0324e0a0c
have you not seen the o'keefe videos and loads of wikileaks?,b'g\x12>\xadp\x07\xaf\xa0\x1e\xf2\xdf\x94\xc8\r\xd7\x9a',cb54c1d7450c38088fac204aac0e864dd1a9fd5a4f9c51dc75623ce36232cecce6c29c65db59b8a984073f5b4c3da297ec8f9d06fb849c53de1aa65e7e23f0e1
"o'keefe? that's a riot. he specializes in getting low level staffers to mouth off, then edits them to make wild claims.","b""'\xe1\x11\xabCH\x87\x1e\x1e\xb8y\xed\xdd\x18N\xf4""",22cf97ce171bb6da8eb1de00978aba85552fc4c13fd2c64b214828cd1c128479f7530d18c21e4669649f1b8e9406931020138664927b9f9536d72ebd19762fd691073351f3c54c522d53dc8fe04f42e28051d31485f467ced0669e34eeb779e8f32836b7346a1dad4e81799ad05c74c31f0af01ce34d920d5b54b934acb91ea9
dude; did or did you not watch the videos?,b'/z0&\xfbA\xa1\xceW\x99\x86\xba~\xa4%\xba',60a6d6877ea2ab425f3085a14f074c6ef531f3705b8af028879e2dcd5ef660fcfcc46ae58e9a1d573b69698ce61f9573
"yes. and if you can tell me how edited claims of a low level wisconsin staffer make clinton evil, feel free.",b'\xd2NV>\xee\xaaS\x88\x04\x19\x1b\x92Q:z\xd7',fbd3918a6befe2ca1b2a7441cf3d970a80dab60543fa2a2d2bbac2ca6eaa21f643dda43cde68c900898291530fbf2df796ad10bff2813738db87b7a71e46a5736657802ff1b0d7d8f255a16c0b1ebf1560088b0626fd1ad628e3a7e2fee6166110f87b392bffdbab14bc4666710e0174
ps why where creamer and fogel fired if the videos where edited?,b'\x14\xbe\xd93:)F\x7f\x9e}2\xaa\x16j\xa5\\',00440531e5bf42dcbb9ea0a37548434e3a0876ab19382191b4e0e12e4aa4558394bf79b20df15c19dc01996f4c381a685b368f8941b0bf892ee07fe87907143399e47ea4b854e0976648bc192da20b5b
because the were low-level staffers making statements way above their paygrade.,"b'\xba\xabu\xec\xe0D\x90\xb4}\x98\xb6\x1e,<|\x01'",4f4a59162c7f994da46bfad6ea39245918f49fa947cccd595d3faddddf106e59e0ede55cb7b9494d92b150278df69b6e56726606d21d571ed598d69acf023904b1199f9bb7301ec6dd132dfa97045905
"if a walmart cashier started making up statements about how the ceo made decisions, how long would it take to fire them?",b'\xa8]\xd6\x12u\xf7\xdda.\x98R)1n\xbd\x8e',ab463e8ed29d496fbc47753af7c13f3958ffbb0c47afbfa48d8f290698aff630868c77aa29ccc8cc56fe96eab16d0c1c0c6cceb8bd6c62e1ad32e1a229127de8ffcbb05446d45e9fbfc8e8a46e68deee9f76c94d97c6194ae370a790444487f29f0b5d39742c7998e727e2063753359fa7eb12bbbb8fc9c00fbf3e83451d43d5
"not going to escape, so i better go see ye",b'\x81\x00H9\xf9~Z\x10\x80\x03\xf9\xe2\xf6\xc7\xef)',552404a7e7bdbcdb7ed3e71d169bc4ff5a35d3897ac93a8194ddda3d8de475e3d37483460a5862a0cd60145d75a908f5
"tbh would have preferred escape over ye, but wasn't gonna happen :(",b'\x8dDh\xe9\xb3\x9e\x85L|\xb1*\xa2yK\xfc\xf7',06e430c1d98769560de19c3be6e9107c2b4da6c060cf49872fe86668d8baeaa39443848c648a174926038c13251cae2ff344203fd1535a0d4092515787ba3840b5ccd6a356bbc5673010480c4c9c8283
"damn , should have just shown up to escape in a wheel chair i would have helped raised you up during the sets","b""K\xeb\xb7\x01%\xebr\xe6\xf5'E\xb0\xde=\xdc\xff""",aa0f2abd008849d8fec26fe4cc77a7cae71e43a65451351ace633383ec28fa31b28d121dbf63beea1bf0f6eaed26f4890c802239a8dc3b9a61305bf6dfacbf5052f0f878b45f8f6aac2a300ba4d9c3c18c624eada99dd7e2d732f370ccc5c150868cf7c3a55245c82b700fa64a0e74e3
"haha that wasn't the problem, i needed a ride and my sister wasn't going.",b'\\-q*\xd1\x02\xb2I\x17\xd7\x05\xb5\xad}\x1a\xa8',ce86b58acccca8d6eeeb9a72302d8035b061525bf5714396ad408b61a62bf03675d25fbb835cb01fdf31d686000737db1631c374de24c3d69bc7b8e1812c062f3e99a4fb32306d72cfea5547d3055b39
"haha oh damn that sucks , should have rode with us lol",b'\x92\xb1bA\xe0\x97$\xd6\xd7X\xa0\xe5\x9a\xec\xc1n',c395547dc98f4ef6819e6b49d881f3b3204e141c871c392246c280eda8b4f36b108643ab99da83fd792e0a009dd308bb0ad3f0dc0fdbdccce83ec209fb4747ed
yea but i only knew of 1 person going and it's just weird to try and go solo lol,b'I \xb6\x8d\x93@\xcaDR\x99\x88z4\x13J\x90',61011ce787b07fb54b513dbd9195bb69c71d4054878c2e446c740909ebc5b4eb4f2a18ceae4243ec9deb9a74e9777b509430b83ae83554b5bf09d976017917ccd74dcdb645497da60cf80a01b6ac323f07e665903481b43caf212d3fd5ba88d2
oh aww no rave fam. yeah and i tend to move around a lot stage to stage so i wouldn't expect you to tag along with us there lol,b'\x04\xd0zn\xc5D\x86x[\x00\xf7zY\xe5\xa1\xda',aab3a3b963606f03a5866e88e90552c72b4e7e1a626de0dc42fe1339dbe23522762f967c4a62976b7d54c71ef9e4cf64862669850f09aedcc90063aecedc4fbd3887f440dd1b8d14728b6d6c069a3c999b038537972a993521d10f82e0e9da13ed4673439c3821efa277506b31d8ff32d7790a537f6dcf4e9d8e0dc33fcfc3ba
"haha i know, too tragic. i wouldn't have mind but it depends on my schedule because i make them on who i wanna see",b'\xe4(:\r\x94k\xbc\xcd%\x17\xfd\xe1K\xdaS\xe1',fee4a5430a0a27c8c3ffbc135c732684d6829a547f932246422ee8822f7843fd19bcb2f655549699e9e9d240bc6a1ee969d611458812bda9d4e344e6866ced64b970ffdbe39799bf6c2f544565f347ef2e217e908dfdf08936178410924bae99465324652e7aedfe531a3c38bfefa54201dcad1dea51f5da84c8b4bf854b2b1c
lmfao i'm the same way but it's lowkey looking like i'm gonna stay at the bass rush stage i think it's chopping block,"b'o$\x96\x85*\xc6t\xe1""\xe0dy$p\x00\xcb'",4506688ea59907308077d28561d8b2dd01cb7254986065e0039a54692efbda99ea74442b67b4591ebf32e7574e2611dfb8886a96fd07f6e1969c4933556771014ad99154a72de58f194e055ecae0147db216e03ee2076c2a7b1891d12f837e2c7bd1cd3e3bd4517b5ef94524ecc64da4a2fc9bdc5cf12be285f93eed1aa7c1be
"honestly, i would have stayed there too haha i was mainly going for hardwell but that did happen",b'\x85\xc2\xbaw\xb1[\x88\xb6\x80\x071\xd4\xc8\xefRn',b3e9f860b66c77ad13cfe84690e6e8deffdda57f53f51fcd6aaa63367883e26d08b5fa0bcf0461ba9683135b91f94e12c045ed5bae768c7ef4d91272d66acaa864fc1a8f5b83a6bb4b52d55a13a60376f93393be98c990f0872884a656c8c10790d8af23406d6f5754722c31ec307527
but after snails i'll probably end off with hard well,"b'\x80\x81\x9dXLi\xb8}""\x891\xf7E/\xab\xc7'",21e42c4ef94bee6edc2311168cd452bf2683661e8286af7dd303bbda51c5da740a04e94ada033492ed240ef91475b82949c6ebc1ba5203c20f07dfd80b5094ca
ima really fight him,b'\x87\x93\xab\x0e5{R\xef*\xd6\xb5l$\xa8\xbaZ',bb0936ea91c05987fdf47e2783554655627e298da0d3b45d1b1e50a71d351d76
you better be talking bout someone else,b'M\xda\xef\x1c\x83\xf2\x94\x08\xce\x99*\x99\x0c\x95j\xfa',e116eac65307cab5bdc1db09b1cabdec31f83a2633079964b1e25f511a5469adaff7a50af7037bbeb1dbe982ced40e48
.... &amp; if im not?,b'\xa4S\x7f\xe4\xcad\xf2\x15J\xb7\xb90s)\xc4n',f1682e20115759af7c36f6e8ac28b2f3b86c66a4324a3ff957d941f1e73b7f0e
im gonna be at your door step in 5,b'v\x848\xe6Cl\x83\x9e\x9d\x08\x159\r\x8a\xc3\xdc',cdc69e38a97a8c74da7356d13a63a7bd3ea4f3028fbc00fd42b611b60f3298193fd27c6077835c95b6beeb7cd86e5ce8
not scared soo.... i'll be waiting to beat some ass,b'\xa4\xb9\x11\xff\x86\xc0o\xeb\xcd\xeezjN\x0e\r\x1c',73d075831989c2073d60a003c02bf44f99c26fa15d4766d04c77d61663e4de558a786ef98b88e1a011125714831e75b318e0bc72e48d7b073cd05619bcd84395
bring me food and ill let it slide,b'?\x0e\x18aG\xcfA\xb2\xa9\xdb\xb6n\x8ezm\xf9',c1d16fa48f4a1931c58e572327f69d97dfe5434b64886320a930e4e92e6ecb235169b28ea3549c455f58aa0fdaf1c0bf
que quires comer?,b'\xfd\xb8\x00q\x97\x8e\x1dV\x1fF\xc7d\x11\n\x1f\x89',6f7d713fde244e5e44b31e8820b275ca883485e3f63a6494ea0429d95b4e2a0e
que cres?,"b'\xc9\x86\x8b\xb60G\xf8""\x98\xa1\x08\xe2\x850P\xc0'",ba0ca26fd446fb769240b2c4403b8dde
...hmm deja lo piensoi dont know,b'\xbe\x03%\x8c\xdb\x11\x070\x80\xf2\xab\xc8i\xd0\xffv',8c3297ee0c4bc6c0de80ad1442887c3bf7fff5c4550e28e8081f2042249d58fa3043a917621562eb75230579135b9c3e
nothing pues,b'\xf7\x96\xf6T\xd0\x9cK4t\x8cj\xecU\xe17S',f591865b84ba3883a04ae5a267cf1dda
okay okay i do know,b't\x82\x85\x8c=\xd1\x85\xec\xe1\xd2\x03\xb8\xb9_\xff@',ae0b86e525c7cfd0b90da7aeee657bd414c657779063e11fcb7853e0036773f4
"quick, name me something more demoralizing than applying to jobs for which you are overqualified",b'\xf7\xd7\xe2\t\xb5\x04\x1c\x8fH\x11\xc7\xda\xa0\xa8\x18\x87',20454eab6c310bd90c14983c9e246ad3f4e98c230c5f7e57db87bcccd8609a7cf25a66ef3c2deaf36ac878df2001039d390827107b2531ae860d51efaf63b7a60df85478ef903b7d5f1c89bd1b63764635ec43f95d43ffebd7057e9dfc27f30c0456126bf5ad0168e0ad4ea1a6a9c3ea
applying to jobs for which you are perfectly qualified and not even getting a call,b'\x0e\x84!D\xf2\x08D*km\xb1\x9a\x06\x80\x9a\xaf',99eb0f07a4dddc2c9a252d7358208cbd9c358a782e3afd4c4798ce305dd400544d5e726e43d1c651e4e11989b6e2ee11188e644bc72f83e75ffa52ce4003560c2fe2f5963f2d902f4d6c4da9d848ca714de7b935ccf7d3bca947c5633c293900
